id,date,restaurant_id,*,**,***
9625,2009-05-20,we39eD3k,2,0,0
6098,2008-01-08,V430k6EB,3,1,1
18973,2013-04-05,ZBEnDYoY,11,0,0
26889,2008-01-29,1m3Mep3B,10,2,2
7213,2008-06-02,lnORzeON,3,0,0
3765,2009-10-06,N6OkAG3x,5,1,2
7609,2012-02-08,njoZBYor,0,0,0
31160,2011-12-15,6K3le8oz,3,2,0
11121,2010-11-10,8gOqpro2,7,1,0
29738,2011-02-16,6Wo2Vyo9,0,0,0
3616,2012-12-30,1m3MnDoB,0,0,0
10229,2009-01-14,m0oWLPOG,9,1,2
18199,2009-09-14,rNo6RLo6,0,0,0
21048,2010-08-18,1m3Mx9EB,0,0,0
26451,2012-12-12,Y1Emn73w,6,3,1
17508,2013-12-24,v5oJaA3B,9,1,1
22121,2012-10-02,eVOBpp3j,7,0,0
30945,2010-04-05,6VOpGaoL,6,0,3
7,2009-06-11,6K3lV9Oz,8,0,0
23585,2011-06-16,Pk3wRqEd,0,0,0
31173,2010-05-24,7RO5pnoq,2,0,0
1725,2008-09-30,8KoAVQO6,1,0,0
13188,2012-06-21,ekE4grO2,10,0,3
29753,2008-05-01,rJoQbqOV,0,0,0
28648,2008-05-20,KAoK8ZOg,3,1,0
29313,2007-10-24,p038Pz3m,3,0,0
7814,2008-03-25,wmo7R93q,2,0,0
17950,2012-02-14,V430mqoB,0,0,0
24666,2011-11-21,njoZ71Or,3,1,0
18182,2010-06-29,eVOBJkOj,4,0,5
27692,2013-06-17,eVOB1Loj,8,0,1
2354,2009-01-14,V430l53B,1,0,1
10003,2009-05-21,ekE4PNE2,6,0,1
29515,2007-12-14,8xExMJ30,4,0,1
13409,2010-03-18,njoZ71Or,1,0,2
5286,2011-10-17,dj3dkXE9,0,0,1
16400,2012-03-13,rNo6KgO6,3,0,0
20400,2014-10-29,p038beOm,0,1,0
24121,2012-10-30,njoZRyor,0,0,0
26422,2011-01-05,ydEjKB3W,1,0,0
20540,2014-03-17,Pk3w8Vod,14,2,2
14489,2011-11-16,eVOBQMoj,1,0,3
21067,2008-10-17,NbE1yJEJ,5,0,0
15152,2009-05-12,0j3LRMOr,1,0,0
19185,2013-12-30,B1oXvlEV,0,0,0
2865,2008-10-28,lnOR0G3N,7,0,0
11967,2014-03-03,6VOpwdoL,1,1,1
19079,2015-01-23,ekE4GjO2,7,0,3
28028,2011-11-16,6K3laKoz,2,0,0
10438,2012-09-24,0ZEDpRED,2,0,1
500,2011-04-21,wmo7Vd3q,4,1,1
8031,2010-11-18,JGoN0BEL,1,0,0
18410,2011-12-02,ZBEnaqOY,4,0,0
21953,2009-01-28,VpoGPPOr,6,1,0
14927,2010-03-25,wmo7R73q,7,0,0
5120,2008-07-23,JBEyKRo8,6,0,6
16308,2015-02-04,N6OkzKox,19,0,5
25583,2010-04-09,8xEx2Bo0,6,0,0
2776,2008-09-16,6VOpy5EL,5,0,1
24801,2011-02-10,V430a7oB,3,0,3
18541,2011-04-22,KAoKQZEg,5,0,6
17968,2012-12-30,XJ3rz83R,0,0,0
22679,2007-03-10,rJoQxr3V,0,0,0
10303,2013-11-21,V430a7oB,1,0,1
3510,2013-11-12,Pk3wwK3d,5,0,0
17058,2009-04-30,dj3dyNo9,1,0,0
14241,2012-10-03,6K3lb9Oz,0,0,0
6322,2013-02-20,1m3Mep3B,6,1,1
1814,2012-10-22,9JoPXeo8,8,1,1
6692,2013-09-09,v5oJgrOB,1,0,1
16052,2012-12-30,8xExZeo0,0,0,0
29388,2009-04-14,dj3d9Ao9,9,1,1
925,2014-03-27,0ZEDMl3D,5,0,2
15201,2008-06-03,wmo7lROq,7,0,1
31067,2009-12-08,8KoAeo6Z,2,0,0
7333,2009-10-21,KAoKRZ3g,1,0,0
21236,2008-03-07,ZBEn2WEY,5,0,0
10245,2010-06-02,N6OkBmox,5,0,1
8069,2012-12-30,XJ3rZZ3R,0,0,0
29490,2012-04-06,XJ3r2Q3R,2,0,3
4781,2009-08-24,WeEeZe3a,6,0,1
29284,2009-03-27,rNo69l36,14,0,0
29178,2010-03-01,8x3zYLEk,2,0,1
15331,2009-12-07,njoZdJEr,0,0,1
19734,2012-08-14,6VOp7qoL,2,0,0
3456,2009-09-10,we39Al3k,7,0,1
14704,2011-07-28,8x3zXLOk,1,0,0
27596,2012-12-30,Y1Em5WEw,0,0,0
6645,2010-10-01,qN3gAYOA,3,1,0
29963,2008-04-23,ZBEnnKEY,4,0,0
20079,2014-10-07,JBEyPXO8,6,0,0
20160,2009-01-06,ZBEn2WEY,4,1,0
6105,2009-01-23,p038Lz3m,0,0,0
17741,2013-06-26,p038Xv3m,6,1,0
13826,2009-01-29,V430Lq3B,3,0,0
712,2014-02-28,ekE4Az32,9,2,3
11731,2009-06-03,geEVveEz,2,1,0
31569,2015-02-17,1m3MWnOB,4,0,0
3196,2009-02-05,p0380A3m,1,0,2
12078,2011-08-19,lnORLK3N,6,0,0
13958,2008-11-06,KAoK4KOg,5,0,0
10333,2010-05-17,N6OkLgEx,3,1,0
22428,2007-10-19,8xExj9o0,8,1,0
20963,2013-09-26,Pk3wnaEd,3,0,0
26668,2012-11-07,wmo7ydEq,5,0,2
3048,2011-12-19,WwOamJOB,4,1,0
7656,2011-04-06,njoZw1Or,9,0,3
17149,2012-12-30,m0oWLPOG,0,0,0
721,2012-12-30,JBEyeBE8,0,0,0
13723,2010-09-24,m0oWJl3G,1,1,0
28483,2008-09-23,njoZpBEr,1,1,0
10014,2011-06-09,JBEy6m38,0,0,0
19006,2011-09-20,V430D43B,0,0,0
31220,2012-12-30,p038p43m,0,0,0
22865,2007-10-25,8gOqPxo2,9,2,0
25232,2014-01-16,1m3MpyEB,0,0,0
19281,2014-10-06,WeEewoab,5,0,1
7612,2009-03-09,8x3z6Y3k,9,0,1
20150,2013-01-18,qN3grzEA,1,2,0
17490,2007-05-31,xWoYavoK,4,2,2
8252,2012-04-30,8gOqGA32,8,0,3
18836,2013-11-13,7RO5ZNEq,4,0,0
23425,2013-05-23,7RO5aAOq,0,0,0
15257,2012-12-30,6Wo2xYE9,0,0,0
15183,2007-12-20,8gOqZeE2,9,0,0
23863,2013-01-07,8KoAPa36,1,0,0
26705,2011-03-11,WeEeWdoa,6,0,1
14392,2014-05-27,ZBEnkv3Y,3,0,3
9813,2007-12-04,njoZ0YEr,0,0,0
22909,2011-10-04,7RO5WN3q,0,0,0
17158,2013-09-26,WwOaZpEB,7,0,0
27839,2009-04-21,Y1EmeWEw,2,0,0
30505,2014-09-24,8x3z2Y3k,2,0,0
6454,2010-01-12,N6OkZgox,9,0,1
10838,2011-08-30,1m3MQn3B,3,1,1
25198,2009-03-25,XJ3r8JOR,6,0,0
17099,2007-12-14,m0oWrz3G,3,1,1
5183,2010-03-23,Pk3wAqOd,12,0,4
26550,2007-10-04,N6OkeW3x,9,1,1
15711,2014-03-21,dj3ddg39,6,0,5
8481,2010-09-10,6Wo2Vyo9,9,0,0
1496,2008-05-30,dj3dwaE9,3,1,1
31733,2012-06-27,1m3MNpoB,5,1,0
5929,2011-05-24,NbE1zP3J,0,0,0
565,2012-12-30,0ZEDax3D,0,0,0
3656,2014-01-16,N6Ok8QEx,5,0,0
31249,2008-11-17,WeEeqwEa,8,1,0
6266,2010-03-01,Pk3wdDod,1,0,1
20645,2009-07-01,rNo6Qa36,4,1,1
20247,2014-01-24,1JEbJmER,7,0,2
20605,2009-11-03,ydEjnBEW,2,0,0
7924,2011-09-28,rJoQQvoV,3,0,1
4501,2009-06-22,we39w9Ok,4,0,0
9717,2009-03-05,ekE4w0O2,0,0,1
13687,2013-12-13,XJ3rlmOR,2,1,0
28999,2013-05-24,JGoN2WoL,4,0,1
18674,2007-10-24,nkOvQ8oB,2,1,0
8683,2012-12-30,8gOq54O2,0,0,0
772,2010-08-31,njoZ5X3r,4,0,0
22254,2008-12-16,0j3LDa3r,2,0,2
29119,2011-05-10,N6OkVvox,3,0,2
2483,2014-05-06,njoZjQor,9,0,2
1227,2011-05-31,JGoNyY3L,4,0,0
20634,2010-02-02,8KoAzaO6,14,0,2
30311,2010-01-27,m0oWDJOG,2,0,0
6958,2013-12-30,we39xNEk,0,0,0
8401,2011-08-16,JGoN2WoL,5,1,2
9202,2007-06-05,dj3dBLO9,7,2,2
11805,2011-04-14,Pk3wnaEd,11,0,0
31135,2014-01-28,XJ3r0YOR,3,0,3
1374,2012-04-24,NbE19kEJ,3,0,4
31727,2012-12-30,V430BAOB,0,0,0
12424,2012-12-30,wmo7bb3q,0,0,0
27136,2011-02-16,v5oJrboB,6,0,1
28721,2007-04-24,9JoPZpE8,7,0,2
10178,2009-06-22,xWoYpd3K,2,0,0
958,2012-01-10,WwOaLVoB,2,0,0
27111,2010-10-18,ZBEnNqEY,1,1,1
4055,2011-03-29,wmo7rR3q,17,1,7
6360,2013-04-04,dj3dGjE9,3,0,1
623,2011-07-26,v5oJaA3B,6,2,0
1243,2014-08-18,6VOpXqOL,6,1,2
17079,2009-02-09,Pk3wRqEd,4,0,0
7600,2014-12-08,VpoGLROr,5,1,4
27750,2013-10-01,6K3lkeEz,0,0,0
31986,2011-03-30,ekE4WLO2,3,0,0
21269,2015-02-11,dj3dQao9,3,0,4
6311,2009-06-05,Pk3wnaEd,6,1,2
18808,2010-09-23,v5oJgrOB,0,0,0
19112,2012-12-31,6VOpeBEL,4,1,0
13069,2012-10-12,qN3gAYOA,7,2,0
2454,2012-12-05,Y1Emn73w,25,4,5
48,2008-05-06,we39XDEk,8,1,3
17382,2008-06-06,we39xNEk,1,0,1
25655,2011-05-23,ydEjZ2EW,3,0,0
18780,2014-01-08,KAoKA9Eg,0,0,0
7420,2007-10-10,ydEjW23W,8,0,1
26435,2014-08-04,rJoQxr3V,5,0,2
26377,2012-04-13,8KoAwzE6,6,0,1
8855,2011-02-08,0ZEDpRED,7,0,0
12743,2010-01-14,JBEynN38,4,0,0
28893,2008-10-08,njoZQX3r,0,0,0
21041,2010-09-10,1JEbKN3R,7,1,1
9667,2010-02-02,v5oJrboB,2,0,0
24824,2013-07-18,Y1EmxWOw,1,0,0
9850,2013-11-12,v5oJlBEB,3,0,1
1685,2010-01-29,XJ3rr83R,0,0,0
21376,2013-07-22,we39BZok,6,0,1
16856,2010-11-02,dj3daao9,2,0,1
3397,2008-10-31,8gOqR0E2,4,1,2
171,2013-12-30,ZBEnxaoY,0,0,0
10263,2012-10-09,xWoYqvoK,7,2,4
24984,2012-05-15,8gOqD4o2,2,0,3
12635,2012-12-30,dj3dkaE9,0,0,0
5807,2009-05-04,ydEjx9oW,5,0,1
26199,2012-07-19,p038aDom,3,1,2
22406,2010-03-30,VpoG57Er,5,0,2
20108,2008-02-01,JBEyAaE8,4,0,2
8753,2015-01-29,8KoAg4E6,5,0,1
27530,2014-03-10,6Wo2LYE9,3,1,5
3851,2007-10-24,we39D9Ek,2,0,1
31832,2015-01-13,0ZEDeW3D,2,0,0
7140,2007-08-22,ekE4jGo2,7,0,1
23080,2009-03-23,njoZbvor,5,1,3
25107,2011-10-31,Pk3w713d,4,1,1
3751,2011-03-18,7RO55dOq,2,0,2
14390,2013-12-13,B1oXabOV,2,0,1
23557,2011-11-28,ydEja1OW,6,0,1
22854,2011-08-08,ZBEnwG3Y,9,1,1
17190,2008-10-15,V430b5OB,1,0,1
3477,2008-01-03,JBEy6m38,4,0,4
21985,2011-03-30,0j3L9xor,1,0,2
966,2013-05-28,lnOR0G3N,2,0,1
2761,2011-06-10,xWoYqvoK,1,0,1
10848,2014-12-11,8x3zGZok,2,0,0
13207,2010-02-05,6VOpMmEL,0,0,0
2467,2007-05-31,KAoKdPOg,4,0,0
8886,2013-12-23,KAoK58Eg,3,0,0
13087,2008-09-10,8KoAGYE6,3,1,3
25963,2012-10-01,wmo7pGOq,0,0,0
15376,2008-09-26,XJ3rj83R,6,0,0
25063,2011-09-30,ZBEnProY,0,0,0
24951,2010-04-08,KAoKbp3g,2,0,0
22732,2011-05-24,B1oXMDOV,4,0,1
19186,2010-03-08,rNo6KgO6,3,0,2
12447,2014-05-13,8x3zZz3k,3,0,0
14624,2010-04-21,6VOpYlEL,7,0,2
1621,2011-02-24,geEVkv3z,0,0,0
17638,2008-07-21,m0oWPQOG,2,0,0
566,2009-06-16,ZBEnW23Y,4,1,0
740,2011-11-02,1m3MNpoB,4,1,3
9712,2007-12-20,ZBEn6pEY,1,0,0
30893,2009-01-29,NbE1zP3J,7,1,0
1895,2013-05-31,p038De3m,12,1,0
14732,2010-06-10,lnOR5eoN,3,0,0
11387,2012-06-08,rJoQMAoV,3,0,3
28969,2011-12-09,rNo69l36,7,0,0
23440,2011-03-04,JBEy8aO8,5,0,1
2642,2008-05-23,0j3Laor6,1,1,0
6177,2010-10-21,rJoQvaOV,4,0,0
785,2009-04-14,8gOq6AE2,6,1,0
26420,2009-01-12,WwOaxwoB,1,0,0
13041,2015-01-15,ekE4GjO2,7,0,3
26444,2012-03-21,we39193k,2,0,0
11084,2010-03-02,0j3Lxq3r,2,0,1
3222,2012-06-22,qN3gjQEA,4,1,0
1889,2010-11-15,NbE1LzOJ,6,0,1
8258,2011-01-13,njoZbvor,13,1,1
16556,2010-09-28,8gOqY0O2,8,1,0
20268,2014-11-19,6Wo2Vyo9,10,0,0
19682,2014-08-13,wmo79bEq,3,0,1
10472,2012-10-25,1m3M2koB,3,0,0
19419,2010-09-02,8gOqGA32,3,0,0
5724,2011-04-11,ZBEn4ZoY,8,0,0
30934,2008-12-16,8xExqB30,4,1,0
10529,2012-08-16,rNo6NKo6,1,0,1
8834,2011-07-21,WeEePVOa,4,1,1
1028,2012-10-04,lnORkdEN,0,0,0
1996,2009-09-29,ekE49L32,0,0,0
30480,2014-03-21,v5oJaA3B,2,1,1
29093,2012-07-24,8gOqaeO2,0,0,0
23978,2011-03-30,WeEegaoa,0,0,0
27738,2012-09-20,Pk3wNKEd,10,2,2
14525,2013-12-30,WeEe2m3a,0,0,0
26053,2009-11-06,Pk3wPxod,10,2,0
16002,2010-03-29,eVOBQMoj,2,0,3
15932,2009-08-03,6VOpZ53L,17,1,4
3877,2011-09-21,xWoY7dEK,2,0,0
16514,2009-08-21,ekE4Mr32,8,2,2
29308,2013-12-11,JBEy91E8,1,0,0
19755,2014-01-13,JGoNP6EL,7,1,4
14541,2008-04-16,we39lDEk,8,0,3
4143,2008-05-02,v5oJMA3B,13,0,3
28536,2012-07-25,we39xNEk,6,0,4
19717,2009-02-20,ekE48ZE2,36,4,8
22103,2009-10-26,dj3dao9v,0,0,0
10160,2013-11-22,6VOpLmOL,3,0,0
509,2010-08-25,8xEx5V30,1,1,0
30624,2012-01-06,0ZEDeW3D,0,0,1
1885,2013-03-26,B1oXwN3V,10,2,2
31775,2012-12-30,ZBEn2EYb,0,0,0
29129,2009-05-14,p038keEm,7,1,2
8048,2012-05-30,JBEyYNE8,3,1,2
30999,2010-12-21,8xExVVo0,0,0,1
22867,2009-08-24,8KoAVQO6,1,0,0
26134,2013-12-30,9JoPDjo8,0,0,0
3365,2012-07-31,p0380g3m,1,0,0
23473,2015-03-13,rNo6Qa36,1,0,0
6134,2011-11-02,lnORbLON,1,0,1
28531,2009-01-12,geEV1kOz,2,0,0
23234,2012-12-30,p038n4Om,0,0,0
29904,2009-11-13,m0oW5wEG,7,0,4
27232,2014-03-13,8gOqpro2,1,0,1
5984,2013-08-01,JGoNRBoL,7,1,4
31407,2014-03-03,eVOB1Loj,9,2,1
12529,2011-04-20,rJoQ9oVj,0,0,0
18994,2007-11-28,dj3d0r39,1,0,3
15118,2012-06-22,XJ3rnY3R,3,0,0
24256,2007-08-13,JGoNDkEL,4,0,0
31697,2011-04-14,Pk3wMKOd,1,1,0
23331,2008-03-20,B1oX5dOV,22,1,4
13441,2012-06-13,8gOq6AE2,5,1,1
12561,2014-03-19,geEVGZ3z,5,1,0
6822,2012-02-09,nkOvLx3B,9,0,1
3941,2014-04-14,NbE1AyEJ,3,0,0
9135,2008-09-23,njoZqX3r,6,1,0
22120,2012-12-13,1JEbR4ER,1,0,0
9781,2010-07-28,9JoPR5E8,2,0,0
3387,2010-03-10,Y1EmJV3w,6,1,0
12243,2007-05-21,eVOB61Oj,5,0,13
18935,2009-01-14,ydEjQ2OW,1,0,0
6624,2011-04-05,nkOv6VOB,5,1,1
21800,2010-04-28,wmo7R3qn,1,0,0
11127,2014-05-02,WwOaLVoB,1,0,0
19537,2014-10-16,ydEjrDEW,2,0,1
18487,2012-08-07,p038KvEm,4,0,1
29507,2010-01-27,ydEjeOW0,2,0,0
19849,2008-04-23,v5oJ1j3B,9,0,0
27519,2013-12-30,ydEjp9oW,0,0,0
15804,2008-09-02,ZBEnProY,0,0,0
26499,2014-01-23,wmo7ldOq,3,0,0
11890,2007-12-03,wmo7R73q,3,0,0
25310,2008-08-11,JGoNP6EL,4,1,0
29907,2009-03-27,WeEeZe3a,6,0,0
1762,2007-11-15,V430rqOB,3,0,0
5777,2009-12-09,N6OkzKox,10,1,1
222,2006-10-04,6VOpDlOL,0,0,0
1529,2011-01-03,6VOpMmEL,2,0,0
16876,2010-11-12,Pk3wL9od,4,0,1
27697,2012-01-19,6VOp9aEL,5,0,4
24841,2008-06-25,8xExMJ30,1,1,1
3743,2011-11-22,JGoNyY3L,2,0,1
12486,2013-04-23,VpoG8vOr,7,2,2
10378,2013-03-07,WwOaVdEB,4,0,0
29351,2009-03-26,8KoAg4E6,3,0,2
5202,2014-02-27,6K3l95oz,5,0,0
30961,2012-08-09,NbE1kmoJ,3,0,0
8225,2010-10-22,rJoQW9EV,2,0,0
5244,2012-11-05,lnOR0G3N,6,1,1
14484,2011-05-31,WwOaAnOB,3,0,0
18926,2009-06-09,6K3lV8Oz,4,1,2
23880,2014-04-11,8x3zXLOk,3,0,0
17775,2012-04-25,JGoNLyEL,1,0,1
17214,2013-06-24,8x3zA9Ek,1,0,0
475,2012-12-30,8KoAJzO6,0,0,0
15484,2010-06-25,Pk3wy1Od,0,0,0
30363,2008-11-13,8xExLBE0,10,2,0
16932,2009-09-10,8x3zmQEk,0,0,0
984,2013-12-30,JGoNP6EL,0,0,0
22412,2014-01-16,VpoGwQor,3,1,0
16881,2008-11-21,m0oWyPEG,3,0,1
23224,2010-08-11,we39WAOk,3,0,0
3158,2011-05-18,6K3l1xoz,6,0,2
16589,2012-09-27,8xExD7E0,2,1,1
10350,2010-05-05,V430mqoB,0,0,0
26090,2008-05-07,8KoAGYE6,4,1,1
7035,2008-01-24,8x3zwNok,0,0,0
347,2012-04-30,8gOqke32,2,0,0
24686,2010-01-04,6Wo2pGE9,2,0,0
11685,2010-02-10,WwOamJOB,0,0,0
18580,2010-11-30,Y1EmxWOw,19,2,6
14089,2012-05-21,8x3zP9Ok,1,0,0
2554,2008-09-30,dj3d2KO9,0,0,0
8611,2008-03-31,KAoKA9Eg,10,1,2
27531,2009-11-18,m0oWvJ3G,2,0,0
10826,2012-12-30,p038NGOm,0,0,0
20163,2009-02-02,B1oXMDOV,10,1,0
10506,2010-03-04,6K3lnvOz,1,0,2
9510,2007-07-31,V430b5OB,0,0,2
17370,2012-10-18,JBEyXBO8,4,1,0
19378,2014-02-07,Y1EmaVEw,4,1,1
23877,2014-01-24,0j3LkDEr,3,0,2
14331,2012-03-08,0ZEDMl3D,2,2,6
12414,2010-03-16,qN3gNgEA,8,0,0
26162,2012-09-12,njoZPyEr,14,0,4
10788,2010-10-19,Y1EmzA3w,2,0,0
12129,2014-06-11,Pk3wwK3d,11,0,4
19663,2009-11-30,v5oJMA3B,4,0,0
12816,2011-06-01,p038aDom,3,0,0
14871,2010-01-12,8x3zMYEk,6,2,1
13290,2008-11-12,ydEjx9oW,3,1,0
19095,2008-10-27,6VOpeBEL,3,1,0
4493,2015-02-06,8xExxnE0,4,0,0
24286,2008-09-16,rNo6yJ36,3,0,2
6269,2009-06-18,p038gXEm,8,1,3
5674,2009-10-05,1JEb1ORY,6,0,1
31523,2009-03-05,m0oW02OG,2,0,0
2413,2007-12-20,dj3dBLO9,0,0,0
18,2013-12-30,JGoNea3L,0,0,0
15836,2009-06-16,WwOaewOB,8,2,1
25939,2011-07-22,wmo7xbOq,4,1,2
6649,2008-09-22,ydEjrDEW,0,0,3
2314,2010-05-26,8x3zGZok,2,0,2
20980,2010-10-18,B1oX7l3V,6,0,0
10013,2009-08-06,XJ3rRm3R,6,0,5
4072,2008-07-09,v5oJk7OB,2,0,0
25239,2010-08-31,rNo6jao6,0,0,0
27647,2012-06-18,WwOamJOB,2,0,0
127,2013-01-25,p038eGom,1,0,0
9362,2012-12-30,6Wo2XwE9,0,0,0
3748,2010-09-29,njoZmJ3r,0,0,1
16518,2012-03-29,Y1Emrl3w,6,0,0
23229,2008-06-02,WwOaxwoB,2,0,2
26398,2007-11-02,ZBEn7W3Y,0,0,0
20107,2011-10-31,nkOvVMOB,6,2,3
21368,2011-09-01,VpoG8vOr,24,1,3
9659,2013-03-04,wmo7MvEq,2,0,0
1730,2010-04-12,Y1EmrJ3w,3,0,0
5465,2014-06-13,0ZEDPkED,2,0,1
28393,2014-09-10,JGoN4YEL,5,0,2
7499,2008-01-30,Y1EmJV3w,5,2,0
7303,2014-09-09,B1oXzNEV,1,0,0
11132,2011-06-22,XJ3rKZoR,2,0,0
2237,2011-10-26,WwOaXpoB,0,0,0
6342,2012-07-24,1m3MqD3B,2,0,0
3133,2012-11-06,6VOp4BOL,0,0,0
12954,2010-04-07,Y1EmeWEw,2,0,0
9049,2009-10-01,njoZw1Or,4,0,2
6183,2013-12-03,6K3l0e3z,3,1,1
25802,2011-01-19,dj3dlN39,2,0,0
27328,2012-12-30,m0oWz13G,0,0,0
1110,2013-10-31,KAoK693g,1,0,1
21923,2007-05-31,1JEbKN3R,6,1,2
30477,2010-02-22,6Wo228o9,3,0,3
16016,2009-11-06,xWoYRrOK,9,1,2
29830,2014-01-24,wmo7P9Oq,1,1,3
30366,2009-10-06,nkOvmLoB,3,0,1
5312,2012-01-13,v5oJQ13B,4,1,0
25594,2009-12-10,8KoAvzO6,0,0,0
8071,2013-10-09,V430b5OB,6,2,4
10702,2010-12-29,ekE4w0O2,0,0,0
31706,2007-12-24,nkOvKLEB,3,0,3
27983,2014-01-22,Pk3ww93d,6,0,1
8458,2007-10-22,we39wNOk,14,1,3
24990,2009-04-28,Pk3w713d,2,1,0
27777,2012-05-24,8x3zPZOk,3,0,0
433,2009-07-28,JGoNP6EL,4,0,0
20231,2009-12-09,xWoYB9OK,15,1,1
18845,2011-06-20,rNo6KgO6,1,1,2
6686,2012-12-04,Pk3wwK3d,11,0,2
30941,2012-10-02,p038lg3m,0,0,0
31561,2011-06-03,B1oXMDOV,4,0,1
1387,2010-09-13,8gOqaeO2,0,0,0
11308,2007-04-05,ZBEn1KOY,15,2,5
23620,2012-12-30,0ZEDbxoD,0,0,0
13870,2008-09-05,ekE4zro2,6,0,1
4480,2011-10-18,6K3lvqOz,1,0,0
5563,2010-05-26,qN3gb2EA,6,0,0
20766,2014-03-06,8gOqq1O2,4,0,0
18298,2012-01-12,rJoQa0oV,2,0,0
19588,2007-05-29,8KoAjKO6,4,1,0
18104,2013-06-11,geEVzzEz,1,0,0
22822,2012-09-20,p038De3m,4,0,1
10496,2011-02-08,6K3l95oz,3,1,2
9216,2010-10-06,rNo6Ag36,0,0,0
8595,2012-08-24,WeEeKaoa,7,2,1
24219,2010-01-06,rJoQNaOV,2,0,1
1943,2008-06-08,Pk3w8Vod,2,0,3
14293,2014-05-05,1JEbm7OR,3,0,0
24930,2011-02-16,V430rqOB,3,0,0
20379,2012-01-23,7RO526Eq,0,0,0
3141,2008-07-02,NbE1xaOJ,13,1,4
14206,2009-05-05,Pk3wVEd9,3,1,0
2980,2014-10-02,XJ3rgRoR,2,0,0
3475,2012-03-28,ekE4L0E2,7,0,1
30554,2008-11-20,KAoK4KOg,5,0,0
6113,2009-05-20,Y1EmnR3w,4,1,1
25896,2011-11-02,1JEbr1ER,4,0,0
10718,2007-09-20,njoZl1Er,3,0,3
15291,2013-05-06,7RO5pnoq,2,1,0
21471,2012-01-10,njoZbvor,4,0,0
14153,2013-05-13,geEVBJEz,3,0,1
28495,2010-11-05,ydEjKB3W,0,0,0
16526,2009-03-02,ZBEnProY,1,0,1
26100,2013-02-19,WwOaRzEB,1,0,0
7181,2014-11-25,1JEbVeER,4,1,2
9866,2012-02-07,N6OkzKox,0,0,0
7569,2013-05-20,nkOvvaOB,3,0,1
22336,2010-03-24,N6OkKQOx,4,0,0
3455,2012-12-30,ydEjp9oW,0,0,0
2968,2013-03-12,8x3zj93k,6,0,5
28687,2012-07-10,1JEbVeER,4,2,2
29748,2013-11-19,we396vok,5,0,1
25926,2013-12-30,KAoKRZ3g,0,0,0
23168,2008-07-08,m0oWvJ3G,3,0,2
18791,2008-10-08,xWoY093K,5,0,4
14979,2008-10-14,JGoNLyEL,2,0,2
27346,2009-10-01,8xEx44E0,7,0,0
25767,2011-05-12,8KoAmQo6,7,1,3
480,2012-02-06,9JoPqZO8,1,0,1
7000,2011-06-10,xWoYdG3K,11,0,3
31589,2009-10-22,8KoAXp36,7,1,2
18135,2013-12-30,eVOBBJOj,0,0,0
10872,2012-05-23,0j3Laor6,3,0,2
6235,2011-02-22,8x3zPZOk,4,0,0
5823,2010-07-08,N6OkBmox,0,0,0
3459,2011-02-14,qN3gVgEA,0,0,0
8958,2010-10-29,NbE1yJEJ,9,1,0
16021,2014-05-14,we3900Ek,4,0,0
16702,2011-10-06,p038p43m,2,0,2
28608,2008-04-30,NbE18JOJ,4,0,0
18991,2010-11-08,7RO51AOq,2,0,0
7491,2009-08-19,njoZ5X3r,0,0,0
27547,2012-12-30,v5oJVroB,0,0,0
5522,2013-09-19,p038ADom,8,0,2
5839,2012-12-30,dj3dGjE9,0,0,0
4551,2012-12-30,dj3daao9,0,0,0
25553,2009-12-23,Y1EmxWOw,1,0,1
8286,2008-03-24,rJoQJLOV,11,1,6
10396,2011-05-10,JGoNyY3L,4,0,0
25245,2014-05-15,8gOqynO2,2,0,0
166,2012-04-26,XJ3remER,5,1,3
14146,2007-11-02,p038zzOm,11,1,5
26770,2013-08-12,v5oJddEB,1,0,0
665,2007-09-14,Y1EmeAEw,4,0,1
23711,2012-02-07,WeEeYwEa,3,0,0
15154,2014-01-31,9JoPKv38,1,0,1
18332,2010-12-06,NbE18OJ2,5,0,0
27072,2010-04-23,6Wo2xYE9,4,1,0
11230,2011-04-07,V4305yoB,0,0,0
25645,2008-06-12,8gOqleo2,1,0,0
18962,2008-02-06,1m3Mep3B,0,0,0
13938,2009-11-06,8KoAwzE6,7,1,0
17022,2011-11-07,1m3MxLEB,0,0,0
24730,2012-11-09,JBEyamE8,6,0,0
11928,2014-11-05,6Wo2DNE9,4,1,1
6534,2009-10-13,1m3ML6EB,3,0,0
26031,2009-04-02,lnORgDEN,5,0,0
10545,2010-08-20,1m3MgZOB,5,0,1
452,2010-09-02,m0oWdROG,2,1,0
1031,2012-12-30,WeEe5aEa,0,0,0
19142,2013-12-30,m0oWRQ3G,0,0,0
20145,2012-08-23,rNo6NKo6,1,0,1
29933,2008-05-30,8KoAvzO6,2,0,1
13301,2010-03-10,nkOv9woB,9,1,0
4149,2008-01-24,8xExKWO0,5,1,3
6726,2010-08-02,VpoGXgOr,8,0,1
27494,2011-03-08,8xEx5V30,2,0,0
10159,2008-05-09,0j3LPj3r,2,1,0
24334,2007-04-18,we39Nvok,0,0,2
4498,2014-01-09,7RO54Woq,5,0,0
2459,2009-01-06,6Wo2bYo9,3,0,0
23125,2010-07-26,1JEbzJER,2,0,0
25903,2008-02-06,geEVavOz,0,0,2
26767,2009-10-08,NbE17moJ,2,0,0
11064,2012-11-09,6VOpgQoL,4,0,0
